latitude,longitude,zipcode,severity,Comments,SubCategory,Item
37.22580787,-121.9034705,95120,1,P/U 3 BAGS GARB - DEBRIS,GAR - Garbage,Garbage
37.32956833,-121.8699482,95112,1,"P/U PLYWOOD, 1 BAG GARB, DESK CHAIR, WOOD ON VIRGINIA",GAR - Garbage,Garbage
37.35083339,-121.8270065,95122,1,P/U CLOTHES,GAR - Garbage,Garbage
37.33868434,-121.7852016,95148,1,"P/U LIMB, KITCHEN CABINET",GAR - Garbage,Garbage
37.3171874,-121.8018819,95148,2,p/u small couch,FUR - Furniture,Furniture
37.34405143,-121.9084726,95110,2,completed,FUR - Furniture,Furniture
37.3386961,-121.8852476,95112,1,p/u clothes in front of city hall,OTH - Other,Other
37.31423577,-121.8181425,95121,1,P/UP DEBRIS AND MISC ITEMS - AEA CLEAR,OTH - Other,Other
37.34339804,-121.8379445,95122,1,"P/UP DEBRIS, LITTER AND CLEANED SIDEWALK",OTH - Other,Other
37.2802581,-121.8366485,95111,1,ARRIVED 21:15 - HOMELESS ENCAMPMENT - CONTACTED SJ20 TO AVISE WHO'S JURISDICTION - RR OR CITY - SJ20 SAYS RR WILL VIEW ISSUE ON 7-5,OTH - Other,Other
37.34647729,-121.8575437,95116,2,ARRIVED 16:10 - P/UP 3 MATTRESSES AND COUCH AND MISC ITEMS. AREA CLEAR,FUR - Furniture,Furniture
37.32158098,-121.9171665,95126,2,NULL,FUR - Furniture,Furniture
37.25897826,-121.7942434,95111,1,PICKED UP AND CLEARED 1 YARD,OTH - Other,Other
37.29471758,-121.8524311,95111,1,P/UP CARDBOARDS .5 YARDS,OTH - Other,Other
37.31854966,-121.8316203,95122,3,CLEANED .5 YARDS,GLA - Glass,Glass
37.29002801,-121.81305,95121,2,P/UP 3 YARDS,FUR - Furniture,Furniture
37.22705828,-121.8296582,95123,1,P/UP 2 YARDS,OTH - Other,Other
37.30630253,-122.0239919,95129,2,P/UP 3 YARDS,FUR - Furniture,Furniture
37.31328573,-121.9546302,95070,1,NULL,YW - Yard Waste,Yard Waste
37.27702035,-121.8537287,95136,2,"ARRIVED 17:15 - P/UP LARGE COUCH, BED AND HEADBOARD",FUR - Furniture,Furniture
37.25197646,-121.8075416,95123,3,ARRIVED 17:35 P/UP DEBRIS FROM ACCIDENT,GLA - Glass,Glass
37.32224353,-121.8963671,95125,2,ARRIVED 22:00 - P/UP CHAIRS ON CURB,FUR - Furniture,Furniture
37.3668084,-121.8693652,95133,1,p/u automotive body parts,OTH - Other,Other
37.28922215,-121.846907,95111,1,ARRIVED 18:45 NO WOOD DEBRIS FOUND,OTH - Other,Other
37.30882135,-121.9561665,95117,1,p/u 4 cubic yards of YW,YW - Yard Waste,Yard Waste
37.32512301,-121.9043769,95108,2,NULL,TIR - Tires,Tires
37.3132165,-121.9159818,95118,2,p/u couch & Entertainment center,FUR - Furniture,Furniture
37.34495156,-121.8393662,95116,2,p/u mattress & debris,FUR - Furniture,Furniture
37.33697852,-121.8344991,95122,2,p/u 1 mattress,FUR - Furniture,Furniture
37.34010815,-121.829616,94087,2,p/u 1 mattress,FUR - Furniture,Furniture
37.32949916,-121.7941923,95148,2,p/u 1 mattress,FUR - Furniture,Furniture
37.25818225,-121.7813137,95138,1,ARRIVED 21:15 - P/UP 9 BAGS OF GARBAGE,GAR - Garbage,Garbage
37.36194607,-121.8859766,95112,2,JG CALLED X8956 FOR PAINT. 3434 (SEC 44): completed,FUR - Furniture,Furniture
37.28053286,-121.8234186,95111,2,ARRIVED 19:30 - P/UP SOFA & MATTRESS,FUR - Furniture,Furniture
37.35144242,-121.814861,95127,1,stood cement garbage can back up- showed 3426 how to stand can back up,GAR - Garbage,Garbage
37.34405643,-121.8385454,95116,1,P/UP DEBRIS AND LITTER - CLEANED SIDEWALK ALSO,OTH - Other,Other
37.35374976,-121.8321276,95116,2,"p/u boxspring, wood, carpet, litter",FUR - Furniture,Furniture
37.40756541,-121.8463997,95132,2,p/u sofa,FUR - Furniture,Furniture
37.31556401,-121.8811273,95121,1,"p/u yw, broken furniture, garb in c&g",YW - Yard Waste,Yard Waste
37.25717432,-121.7931136,95111,2,E-MAIL WHEN COMPLETE. ARRIVED 20:50 P/UP COUCH,FUR - Furniture,Furniture
37.26831965,-121.7963987,95111,2,E-MAIL WHEN COMPLETE. ARRIVED 21:20 CAN'T LOCATE FURNITURE AT AREA,FUR - Furniture,Furniture
37.27064492,-121.9395676,95124,2,p/u mattress,FUR - Furniture,Furniture
37.36456304,-121.8621233,95133,2,p/u white leather sofa,FUR - Furniture,Furniture
37.36456304,-121.8621233,95133,2,"p/u sofa, head board, debris, auto seat in street",FUR - Furniture,Furniture
37.34293075,-121.8323551,95122,2,p/u green sofa chair,FUR - Furniture,Furniture
37.27692809,-121.8418967,95136,1,p/u 2 carts,OTH - Other,Other
37.35109086,-121.7993056,95127,2,"p/u sofa, wood, cart full, 2 rugs",FUR - Furniture,Furniture
37.23874028,-121.8168556,95123,1,P/U TREE STUMP LARGE W/CONCRETE CAME FROM 5593 ON LEAN. P/U TREE DEBRIS,YW - Yard Waste,Yard Waste
37.35163938,-121.8000235,95127,2,p/u chair broken,FUR - Furniture,Furniture
37.29064619,-121.8216983,95111,1,P/U LOAD GARB BAGS - GARB - GLASS - PALLETS - DEBRIS,NULL,NULL
37.32485023,-121.8437144,95122,1,ARRIVED 18:15 - P/UP 2 TIRES ON CURBLINE,NULL,NULL
37.26168817,-121.8012761,95111,2,"p/u mattress, bags garb, garb, carpet",FUR - Furniture,Furniture
37.33352943,-121.8641471,95116,2,"p/u 2 office chairs, broken up desk",FUR - Furniture,Furniture
37.33911436,-121.8656191,95112,2,p/u large dresser - broken up furn - wood,FUR - Furniture,Furniture
37.30856146,-121.9893102,95129,1,ARRIVED 18:50 P/UP CAR PARTS IN PARKSTRIP,OTH - Other,Other
37.28272808,-121.8461099,95136,1,ARRIVED 20:45 COULDN'T LOCATE ENCAMPMENT,OTH - Other,Other
37.32946479,-121.8417749,95122,2,NULL,FUR - Furniture,Furniture
37.35743743,-121.8172365,95127,1,"P/U WOOD, TILE, 25 GAL BUCKET OF TILE",OTH - Other,Other
37.25145945,-121.8174936,95127,2,P/U AUTO TIRE CENTER ISLAND,TIR - Tires,Tires
37.25705099,-121.8186448,95123,2,"P/U NIGHT STAND, TV STAND",FUR - Furniture,Furniture
37.25638404,-121.8175895,95123,2,P/U MATTRESS & BOXSPRING,FUR - Furniture,Furniture
37.32792443,-121.8981957,95110,2,ARRIVED 21:00 P/UP SOFA,FUR - Furniture,Furniture
37.32019352,-121.8845799,95110,1,P/UP BAGS OF GARBAGE = .5 YARDS,ALL - Alleys,Alleys
37.30977789,-121.8000844,95121,1,P/U 3 LARGE BAGS GARB,GAR - Garbage,Garbage
37.30528881,-121.82107,95121,1,COULD NOT LOCATE,OTH - Other,Other
37.31802037,-121.8038316,95148,2,PICKED UP = 3 YARDS,FUR - Furniture,Furniture
37.27522292,-121.890678,95125,3,PICKED UP = .5 YARDS,GLA - Glass,Glass
37.31858809,-121.8907113,95125,2,P/U MATTRESS & 2 BOXSPRINGS IN STREET BY OVERPASS RR,FUR - Furniture,Furniture
37.36410316,-121.836654,95127,1,illegal dump,YW - Yard Waste,Yard Waste
37.32613945,-121.8203313,95122,1,done,YW - Yard Waste,Yard Waste
37.35743743,-121.8172365,95127,1,NULL,OTH - Other,Other
37.36850193,-121.8604487,95133,2,P/U FUTON MATTRESS,FUR - Furniture,Furniture
37.36905393,-121.8610432,95133,2,P/U MATTRESS,FUR - Furniture,Furniture
37.32362717,-121.8465943,95122,1,"p/u 8 doors, garb, debris",OTH - Other,Other
37.35693676,-121.8468194,95116,2,p/u mattress,FUR - Furniture,Furniture
37.29811671,-121.9613505,95117,2,p/u white sofa,FUR - Furniture,Furniture
37.36274007,-121.8958654,95112,1,illegal dump,YW - Yard Waste,Yard Waste
37.26813973,-121.8084327,95136,2,p/u sofa,FUR - Furniture,Furniture
37.26817765,-121.8078784,95124,2,p/u sofa,FUR - Furniture,Furniture
37.26813973,-121.8084327,95111,2,p/u mattress,FUR - Furniture,Furniture
37.26944477,-121.8090608,95111,2,"p/u mattress, boxspring, footboard",FUR - Furniture,Furniture
37.37162199,-121.8328451,95127,2,p/u 2 mattresses & wood,FUR - Furniture,Furniture
37.33831957,-121.8369492,95122,2,"p/u 1 mattress, 2 boxsprings, wood, garb",FUR - Furniture,Furniture
37.31657865,-121.910961,95126,1,p/u sweeper dump,OTH - Other,Other
37.36180136,-121.8826998,95112,2,"p/u dresser, nite stand, wood",FUR - Furniture,Furniture
37.30519899,-121.9317414,95128,2,"p/u boxspring, wood, auto part (on center island)",FUR - Furniture,Furniture
37.33361227,-121.9144759,95110,2,p/u sofa,FUR - Furniture,Furniture
37.32666474,-121.8277622,95122,2,p/u grey sofa in c&g,FUR - Furniture,Furniture
37.3727325,-121.8337287,95116,2,"p/u mattress, boxspring, auto carpet & seat",FUR - Furniture,Furniture
37.32269336,-121.8522349,95122,2,"ARRIVED 17:40 - P/UP SOFA, 2 MATTRESSES, TABLE AND OTHER DEBRIS",FUR - Furniture,Furniture
37.39258911,-121.8342249,95132,1,"p/u 3 bags garb in street & near Poppy lane, p/u bags of garb in c&g",GAR - Garbage,Garbage
37.41171775,-121.8480018,95132,2,p/u red sofa & debris,FUR - Furniture,Furniture
37.32514831,-121.8751516,95124,2,"p/u clothes, drawers, wood, 1/2 gal motor oil",FUR - Furniture,Furniture
37.38493365,-121.863138,95132,1,p/u 4 pieces of wood in roadway,OTH - Other,Other
37.32508769,-121.8482153,95122,2,NULL,FUR - Furniture,Furniture
37.31861034,-121.9168431,95129,2,ARRIVED 21:10 - P/UP 5 PIECES OF FURN. AREA CLEAR,FUR - Furniture,Furniture
37.30845634,-121.9306343,95128,2,"p/u mattress, boxspring, sectional sofa",FUR - Furniture,Furniture
37.3598091,-121.8224947,95127,1,p/u 2 bags yw in street wb,YW - Yard Waste,Yard Waste
37.38652999,-121.8438047,95127,2,p/u desk in ivy,FUR - Furniture,Furniture
37.34026081,-121.8639254,95112,2,"p/u mattress, boxspring, 2 sofa chairs",FUR - Furniture,Furniture
37.3061977,-121.7943079,95121,1,p/u 38- 55 gal bags of potting soil & garb,GAR - Garbage,Garbage
37.34372009,-121.9212737,95126,1,nothing at location,OTH - Other,Other
37.34911463,-121.8757767,95112,2,p/u 2 auto tires,TIR - Tires,Tires
37.25362116,-121.931262,95030,2,NULL,FUR - Furniture,Furniture
37.30808547,-121.7910675,95121,1,p/u 4 large bags potting soil & garb,GAR - Garbage,Garbage
37.30736016,-121.791058,95121,1,p/u 1 55 gal bag potting soil in street,GAR - Garbage,Garbage
37.29885938,-121.8388714,95111,1,complete,GAR - Garbage,Garbage
37.35666269,-121.8401682,95116,2,ARRIVED 10:35 P/UP GREY SOFA,FUR - Furniture,Furniture
37.34121734,-121.8484377,95122,1,on caltrans property,GAR - Garbage,Garbage
37.3427597,-121.8705961,95116,2,"ARRIVED 12:56 P/UP 2 SOFA CHAIRS, OTTOMAN AND DEBRIS",FUR - Furniture,Furniture
37.2363626,-121.9035229,95124,2,P/UP SANYO TV ON CAMDEN SIDE,FUR - Furniture,Furniture
37.26948334,-121.9395533,95128,2,"P/UP 3 MATTRESSES, BOXSPRING, GARBAGE AND HEADBOARD",FUR - Furniture,Furniture
37.36452413,-121.8582468,95133,2,p/u debris area clear,FUR - Furniture,Furniture
37.23534005,-121.9006092,95124,3,P/UP BAG OF MOTOR OIL,HAZ - Haz Mat,Haz Mat
37.37207451,-121.8400559,95133,1,"P/UP ROLL OF CARPET, LINOLEUM AND MORE CARPET",OTH - Other,Other
37.23030827,-121.8967478,95120,2,P/UP MATTRESS E/B ON S/S OF STREET,FUR - Furniture,Furniture
37.30296001,-121.8247077,95121,1,"p/u debris, area clear",GAR - Garbage,Garbage
37.27883934,-121.8270022,95111,1,FOUND HEAD OF ANIMAL,OTH - Other,Other
37.24858402,-121.7722103,95138,1,completed by al haro,GAR - Garbage,Garbage
37.31487586,-121.9059646,95126,2,P/U MATTRESS & BOOKCASE,FUR - Furniture,Furniture
37.35265682,-121.8115693,95127,2,ARRIVED 08:54 P/U BOXSPRING & CLOTHES - 5 GAL BUCKETS,FUR - Furniture,Furniture
37.34868809,-121.8618118,95116,2,ARRIVED 09:17 P/UP 4 AUTO TIRES AT DEAD END,TIR - Tires,Tires
37.29681287,-121.9631727,95130,2,ARRIVED 10:03 P/UP SOFA PEICES ON DARRYL SIDE,FUR - Furniture,Furniture
37.31185016,-121.8189604,95121,1,3575 @ 1300 YW came from 2831 stemple ct. Resident saying City told them to put debris there and that we would p/u - not ours homeowher cleaned it up,YW - Yard Waste,Yard Waste
37.35929194,-121.8125915,95127,2,ARRIVED 13:59 P/UP FUTON MATTRESS,FUR - Furniture,Furniture
37.39734304,-121.8279388,95132,1,ARRIVED 14:20 P/UP COMPUTER PARTS ETC,LIT - Litter,Litter
37.25717432,-121.7931136,95111,1,arrived 18:55 clear garbage - debris from road,GAR - Garbage,Garbage
37.34564423,-121.8706162,95116,2,"ARRIVED 07:19 P/UP TRUCK LOAD ON 21ST SIDE OF MATTRESSES, TV, LITTER AND GARBAGE - ALSO GAVE BACK TO CENTRAL TO TURN OVER TO CODE FOR LOTS OF DEBRIS IN PARKING LOT JG S/W BETTY",FUR - Furniture,Furniture
37.25895234,-121.8128776,95136,3,E-MAIL WHEN COMPLETE. ARRIVED 08:52 USED ABSORBAL ON 3 OILS POTS AT 5289 RUNNING BEAR,HAZ - Haz Mat,Haz Mat
37.31454718,-121.9526462,95117,2,ARRIVED 20:50 - REMOVED ABANDONED COUCH FROM SIDE OF ROAD,FUR - Furniture,Furniture
37.33592275,-121.8417182,95122,1,ARRIVED 09:41 P/UP FOAM MATTRESS ON FLORIDA SIDE,OTH - Other,Other
37.34787182,-121.8635229,95116,1,ARRIVED 10:09 P/UP BAGS CLOTHES AND DEBRIS BY RR TRACKS,GAR - Garbage,Garbage
37.29444127,-121.9135364,95125,1,CALL CANCELLED AT 10:21 PER SJ20 - PD COUCLD NOT LOCATE,OTH - Other,Other
37.3315154,-121.787632,95148,1,P/UP APPROX 4 YARDS,GAR - Garbage,Garbage
37.32614286,-121.8730461,95148,3,NULL,HAZ - Haz Mat,Haz Mat
37.25905821,-121.8762331,95118,1,P/UP 1' PIECE OF METAL AND PIECE OF CARPET,OTH - Other,Other
37.35563233,-121.857227,95116,2,ARRIVED 11:42 P/UP MATTRESS ON WILSHIRE SIDE,FUR - Furniture,Furniture
37.29008745,-121.8154592,95121,1,"ARRIVED 12:45 P/UP ROLLS OF CARPET, CARPET PAD, LINOLEUM AND WOOD",OTH - Other,Other
37.2927432,-121.9755431,95130,2,NULL,FUR - Furniture,Furniture
37.28752723,-121.8451579,95111,2,P/UP MATTRESS,FUR - Furniture,Furniture
37.32692551,-121.930351,94132,2,ARRIVED 19:02 P/UP DEBRIS - AREA CLEAR,FUR - Furniture,Furniture
37.29638729,-121.8499348,95111,2,LOADED AND DUMPED VARIOUS PIECES OF DEBRIS AND GARBAGE,FUR - Furniture,Furniture
37.30483702,-121.9238553,95126,2,ARRIVED 19:27 - P/UP DEBRIS AREA CLEAR,FUR - Furniture,Furniture
37.35029273,-121.8450175,95116,1,P/U PILE WOOD,GAR - Garbage,Garbage
37.28529689,-121.8365635,95111,1,p/u garb,GAR - Garbage,Garbage
37.32634633,-121.8811108,95112,2,P/UP SOFA AND 2 AUTO MATS,FUR - Furniture,Furniture
37.32321844,-121.8708777,95112,2,P/UP SONY TV STAND ON 8TH ST SIDE,FUR - Furniture,Furniture
37.30105127,-121.8909582,95125,2,NULL,FUR - Furniture,Furniture
37.33138863,-121.7714747,95148,2,p/u big screen tv,FUR - Furniture,Furniture
37.32740386,-121.7821896,95148,1,"CHAIN AND BOX NEXT TO WHERE NAILS ARE, ALSO HAS BLACK TAPE GOING ACROSS STREET IN LINE W/NAILS. POSS TRAFFIC COUNTER. e-mail sent to Armando Lara at DOT see e-mail attached",OTH - Other,Other
37.29072961,-121.9755488,95130,1,ARRIVED 19:10 - P/UP 2 CARTS AND SOFA,OTH - Other,Other
37.25717432,-121.7931136,95111,1,ARRIVED 08:30 - P/UP CARDBOARD BOX E/B,OTH - Other,Other
37.26186887,-121.7949267,95111,3,NULL,HAZ - Haz Mat,Haz Mat
37.34775651,-121.8637716,95117,1,ARRIVED 10:36 P/UP 2 LARGE BAGS OF GARBAGE,GAR - Garbage,Garbage
37.34788576,-121.8658815,95127,1,ARRIVED 10:41 P/UP CARPET AND CARDBOARD,GAR - Garbage,Garbage
37.2392119,-121.8526232,95123,1,ARRIVED 10:11 - P/UP 2 WOOD PALLETS AND WOOD,OTH - Other,Other
37.29684423,-121.9544485,95129,2,E-MAIL WHEN COMPLETE. COMPLETED,FUR - Furniture,Furniture
37.33798306,-121.8672891,95112,2,ARRIVED 12:05 P/UP DINING TABLE AND GARBAGE,FUR - Furniture,Furniture
37.29598696,-121.9544408,95117,2,COMPLETE,FUR - Furniture,Furniture
37.28035931,-121.8438035,95136,1,CLOSE OUT WITH 3459 INFO ARRIVED 14:11 AT ACF 242 HILLCAP P/UP CART FULL OF GARBAGE AND ARRIVED AT 3598 HILLCAP P/UP PILE OF BASE ROCK AND GARBAGE. sec 19 swept granite rock 7/22/11,GAR - Garbage,Garbage
37.25717432,-121.7931136,95111,1,"removed debris from side of road, dumped @ Yard",GAR - Garbage,Garbage
37.27331307,-121.798076,95111,2,P/UP BLACK LEATHER RECLINER,FUR - Furniture,Furniture
37.33173012,-121.7828474,95148,1,"p/u 3 large garb box, 3 wood pallets",GAR - Garbage,Garbage
37.30072663,-121.8376204,95111,2,nothing found,FUR - Furniture,Furniture
37.25898653,-121.840271,95136,1,"p/u wood, tile, debris @ c/g",GAR - Garbage,Garbage
37.25536582,-121.7945249,95138,2,"p/u 3 auto tires, 1 rim, bags of garb",TIR - Tires,Tires
37.35392025,-121.8364299,95116,2,P/UP SOFA & CARPET,FUR - Furniture,Furniture
37.3381833,-121.8863234,95112,1,nothing at location,OTH - Other,Other
37.29155611,-121.8261717,95111,2,"p/u 2 mattresses, garb, debris (on brodie)",FUR - Furniture,Furniture
37.32222196,-121.8203997,95122,1,p/u bag garb,GAR - Garbage,Garbage
37.36003926,-121.908365,95110,1,p/u garg on sidewalk,GAR - Garbage,Garbage
37.32321844,-121.8708777,95112,2,p/u desk,FUR - Furniture,Furniture
37.361535,-121.9052098,95112,1,completed per jose campos,LIT - Litter,Litter
37.30423116,-121.8311163,95121,2,p/u 2 sofas,FUR - Furniture,Furniture
37.30851095,-121.8300752,95121,1,swept cheswicj - mclaughlin to sherlock ln,OTH - Other,Other
37.34868809,-121.8618118,95116,2,"ARRIVED 08:00 P/UP MATTRESS, BOXSPRING, 2 SOFAS, OTTOMAN AND DEBRIS",FUR - Furniture,Furniture
37.35109086,-121.7993056,95127,2,3455 7/27/11 p/u 2 carts. 3575 illegal dump,FUR - Furniture,Furniture
37.36180136,-121.8826998,95112,1,ARRIVED 10:06 P/UP 4 LARGE BAGS OF GARBAGE,GAR - Garbage,Garbage
37.34909755,-121.79245,95148,2,"ARRIVED 09:40 - P/UP WOOD, SHEETROCK AND CARDBOARD",FUR - Furniture,Furniture
37.28457568,-121.916476,95124,2,ARRIVED 10:55 NOTHING AT LOCATION,FUR - Furniture,Furniture
37.314107,-121.8800444,95110,2,arrived 11:40 P/UP SOFA AT N/W CORNER,FUR - Furniture,Furniture
37.41099386,-121.9411972,95134,1,arrived 1630 swept & removed debris from accident,OTH - Other,Other
37.40929695,-121.8521343,95132,2,ARRIVED 12:45 P/UP SOFA AND DEBRIS,FUR - Furniture,Furniture
37.34111619,-121.88851,95112,1,p/u sofa,GAR - Garbage,Garbage
37.35865395,-121.9030432,95112,2,p/u 2 tv stands,FUR - Furniture,Furniture
37.26872815,-121.8480193,95136,1,illegal dump,YW - Yard Waste,Yard Waste
37.27466685,-121.9338315,95008,3,swepted with in Sweeper,GLA - Glass,Glass
37.26582088,-121.8633263,95136,1,completed,YW - Yard Waste,Yard Waste
37.29455152,-121.8421595,95111,2,ARRIVED 18:15 P/UP MATTRESS,FUR - Furniture,Furniture
37.25834266,-121.8789815,95118,2,arrived 17:35 P/UP FUTON MATTRESS,FUR - Furniture,Furniture
37.32659429,-121.8762239,95112,2,p/u book shelf & 2 bags garb,FUR - Furniture,Furniture
37.35766376,-121.8821433,95112,3,blew down street - swept black debris. sec 19: swept glass 7/27/11,GLA - Glass,Glass
37.26817765,-121.8078784,95111,2,p/u 2 mattresses,FUR - Furniture,Furniture
37.28162098,-121.8067082,95138,2,"p/u white sofa, white sofa chair, sb 1/4 miles past dove",FUR - Furniture,Furniture
37.30735242,-121.9711859,95117,2,"p/u head board, mattress, boxspring",FUR - Furniture,Furniture
37.18398334,-121.7057079,95037,1,nothing at location,GAR - Garbage,Garbage
37.31612482,-121.9514146,95135,2,NULL,FUR - Furniture,Furniture
37.33487831,-121.8290379,95122,1,NULL,OTH - Other,Other
37.33304714,-121.8796128,95112,2,NULL,FUR - Furniture,Furniture
37.39705662,-121.8909344,95131,2,NULL,FUR - Furniture,Furniture
37.32506462,-121.8794469,95112,2,p/u mattress in street,FUR - Furniture,Furniture
37.33210128,-121.8774887,95112,2,NULL,FUR - Furniture,Furniture
37.34783377,-121.8906286,95112,2,NULL,FUR - Furniture,Furniture
37.36291721,-121.8867618,95112,2,nothing at location,FUR - Furniture,Furniture
37.35628089,-121.8128679,95127,1,p/u garb in street c&g,GAR - Garbage,Garbage
37.33563031,-121.8653369,95116,2,p/u recliner on woodborough,FUR - Furniture,Furniture
37.31730827,-121.8785009,95110,2,p/u blue sofa,FUR - Furniture,Furniture
37.4034066,-121.8513142,95132,1,"p/u broken bags wood, shoe track (on sidewalk)",GAR - Garbage,Garbage
37.31094603,-121.9534084,95117,2,"p/u large bookshelf, broken up furn (on garnet)",FUR - Furniture,Furniture
37.20334377,-121.8571463,95120,1,per 3575 he had to turn over to heavy eq - should be picked up this week,YW - Yard Waste,Yard Waste
37.30072663,-121.8376204,95111,2,ARRIVED 18:20 - P/UP 3 SOFAS AND GARBAGE,FUR - Furniture,Furniture
37.29699832,-121.8299687,95111,2,ARRIVED 19:20 - P/UP 7 MATTRESSES,FUR - Furniture,Furniture
37.32766356,-121.8764657,95112,1,p/u auto bumper frame,OTH - Other,Other
37.25381714,-121.9014052,95124,3,ARRIVED 20:45 - P/UP GLASS,GLA - Glass,Glass
37.37988376,-121.8785095,95131,1,illegal dump,YW - Yard Waste,Yard Waste
37.35643292,-121.8020669,95127,2,p/u boxspring in street,FUR - Furniture,Furniture
37.35425137,-121.7950431,95127,2,"p/u 3 mattress, 3 boxspring, garb",FUR - Furniture,Furniture
37.41598232,-121.8528866,95132,2,p/u sleeper,FUR - Furniture,Furniture
37.30980531,-122.0031962,95129,1,NULL,OTH - Other,Other
37.28415396,-121.8414654,95136,1,UNABLE TO LOCATE,GAR - Garbage,Garbage
37.30937652,-121.942502,95128,2,ARRIVED 15:30 - P/UP COUCH AND TABLE - DROPPED OFF AT MABURY,FUR - Furniture,Furniture
37.29881166,-121.9521044,95127,2,p/u large sofa chair,FUR - Furniture,Furniture
37.30838263,-121.96785,95117,2,p/u large desk & drawers,FUR - Furniture,Furniture
37.34783377,-121.8906286,95112,2,p/u black sofa on empire,FUR - Furniture,Furniture
37.352049,-121.8817501,95112,2,p/u boxspring,FUR - Furniture,Furniture
37.35374976,-121.8321276,95116,2,ARRIVED 16:15 - P/UP COUCH - DROP OFF AT MABURY,FUR - Furniture,Furniture
37.3827446,-121.8958602,95131,1,ARRIVED 20:20 - COULD NOT LOCATE ANY BIG BLACK BLOCKS ON ROAD,OTH - Other,Other
37.29064619,-121.8216983,95111,1,NULL,OTH - Other,Other
37.29399529,-121.8430046,95111,1,P/UP CART WITH WOOD = 2 YDS,OTH - Other,Other
37.33297869,-121.8248328,95122,2,ARRIVED 08:57 P/UP MATTRESS & BOXSPRING IN STREET,FUR - Furniture,Furniture
